6vww	YP_009725300	42.105	19	11	529	547	696	191	209	500	9.8	20.0	5
5rg0	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rg0	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rg0	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rf1	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rf1	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rf1	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfb	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfb	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfb	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfi	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfi	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfi	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6vw1	YP_009724390	87.374	198	22	1385	1579	1579	330	527	1273	5.51e-111	374	25
6vw1	YP_009724390	87.629	194	23	1193	1385	1579	334	527	1273	5.76e-109	369	25
6vw1	YP_009725308	32.292	96	51	149	236	1579	166	255	601	1.3	24.3	11
6vw1	YP_009725308	32.292	96	51	745	832	1579	166	255	601	1.3	24.3	11
6vw1	YP_009724389	32.292	96	51	149	236	1579	5490	5579	7096	2.0	23.5	22
6vw1	YP_009724389	32.292	96	51	745	832	1579	5490	5579	7096	2.0	23.5	22
6vw1	YP_009724389	29.310	58	39	1231	1286	1579	4371	4428	7096	2.6	23.1	22
6vw1	YP_009724389	29.310	58	39	1427	1482	1579	4371	4428	7096	2.6	23.1	22
6vw1	YP_009724389	33.333	30	20	76	105	1579	4003	4032	7096	7.2	21.9	22
6vw1	YP_009724389	33.333	30	20	672	701	1579	4003	4032	7096	7.2	21.9	22
6vw1	YP_009725304	33.333	30	20	76	105	1579	61	90	198	4.1	21.9	4
6vw1	YP_009725304	33.333	30	20	672	701	1579	61	90	198	4.1	21.9	4
5rec	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rec	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rec	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfj	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfj	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfj	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfy	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfy	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfy	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfh	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfh	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfh	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6w75	YP_009724389	100.000	297	0	1	297	828	6800	7096	7096	0.0	620	99
6w75	YP_009724389	98.007	301	1	416	711	828	6795	7095	7096	0.0	610	99
6w75	YP_009724389	85.897	156	21	269	423	828	4241	4396	7096	4.42e-82	280	99
6w75	YP_009724389	85.616	146	19	684	827	828	4241	4386	7096	3.65e-75	259	99
6w75	YP_009724389	29.825	57	33	68	118	828	6153	6208	7096	4.4	21.6	99
6w75	YP_009724389	29.825	57	33	488	538	828	6153	6208	7096	4.4	21.6	99
6w75	YP_009725311	100.000	297	0	1	297	828	2	298	298	0.0	619	71
6w75	YP_009725311	98.316	297	0	420	711	828	1	297	298	0.0	603	71
6w75	YP_009725306	94.030	134	8	286	419	828	6	139	139	2.55e-88	268	30
6w75	YP_009725306	99.138	116	1	712	827	828	18	133	139	8.67e-82	250	30
6w75	YP_009725309	29.825	57	33	68	118	828	228	283	527	3.7	21.6	12
6w75	YP_009725309	29.825	57	33	488	538	828	228	283	527	3.7	21.6	12
6w75	YP_009724397	48.000	25	6	92	109	828	393	417	419	8.2	20.4	4
6w75	YP_009724397	48.000	25	6	512	529	828	393	417	419	8.2	20.4	4
6w75	YP_009725308	25.000	56	38	211	264	828	169	222	601	9.1	20.4	13
6w75	YP_009725308	25.000	56	38	626	679	828	169	222	601	9.1	20.4	13
5r7y	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5r7y	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5r7y	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6y84	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
6y84	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
6y84	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6lzg	YP_009724390	98.990	198	2	594	791	791	330	527	1273	3.38e-134	421	25
6lzg	YP_009725308	32.292	96	51	149	236	791	166	255	601	0.60	24.3	11
6lzg	YP_009724389	32.292	96	51	149	236	791	5490	5579	7096	0.97	23.5	27
6lzg	YP_009724389	30.769	52	34	642	691	791	4377	4428	7096	2.8	21.9	27
6lzg	YP_009724389	33.333	30	20	76	105	791	4003	4032	7096	3.2	21.9	27
6lzg	YP_009724389	27.000	100	55	82	163	791	157	256	7096	7.1	20.8	27
6lzg	YP_009724389	33.333	24	16	656	679	791	685	708	7096	8.6	20.4	27
6lzg	YP_009725304	33.333	30	20	76	105	791	61	90	198	1.9	21.9	4
6lzg	YP_009725302	25.373	67	41	123	180	791	68	134	290	4.6	21.2	7
6lzg	YP_009725298	33.333	24	16	656	679	791	505	528	638	5.8	20.8	3
5rfp	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfp	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfp	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6m0j	YP_009724390	100.000	194	0	598	791	791	333	526	1273	1.28e-132	417	25
6m0j	YP_009725308	32.292	96	51	149	236	791	166	255	601	0.55	24.3	11
6m0j	YP_009724389	32.292	96	51	149	236	791	5490	5579	7096	0.90	23.9	27
6m0j	YP_009724389	30.769	52	34	643	692	791	4377	4428	7096	2.8	21.9	27
6m0j	YP_009724389	33.333	30	20	76	105	791	4003	4032	7096	3.3	21.9	27
6m0j	YP_009724389	27.000	100	55	82	163	791	157	256	7096	7.3	20.8	27
6m0j	YP_009724389	33.333	24	16	657	680	791	685	708	7096	8.8	20.4	27
6m0j	YP_009725304	33.333	30	20	76	105	791	61	90	198	1.9	21.9	4
6m0j	YP_009725302	25.373	67	41	123	180	791	68	134	290	4.6	21.2	7
6m0j	YP_009725298	33.333	24	16	657	680	791	505	528	638	6.0	20.8	3
5rfa	YP_009724389	100.000	301	0	1	301	301	3264	3564	7096	0.0	639	100
5rfa	YP_009725301	100.000	301	0	1	301	301	1	301	306	0.0	630	100
5rfa	YP_009724393	29.032	31	19	74	101	301	148	178	222	3.3	20.0	9
5rf9	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rf9	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rf9	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6y2g	YP_009724389	100.000	303	0	302	604	605	3264	3566	7096	0.0	642	99
6y2g	YP_009724389	100.000	301	0	1	301	605	3264	3564	7096	0.0	639	99
6y2g	YP_009725301	100.000	303	0	302	604	605	1	303	306	0.0	634	99
6y2g	YP_009725301	100.000	301	0	1	301	605	1	301	306	0.0	630	99
6y2g	YP_009724393	29.032	31	19	74	101	605	148	178	222	7.3	20.0	9
6y2g	YP_009724393	29.032	31	19	375	402	605	148	178	222	7.3	20.0	9
6w4b	YP_009725305	100.000	113	0	113	225	225	1	113	113	1.25e-82	234	99
6w4b	YP_009725305	100.000	109	0	1	109	225	5	113	113	2.04e-79	226	99
6w4b	YP_009724389	88.235	136	11	92	225	225	4121	4253	7096	2.10e-75	239	100
6w4b	YP_009724389	100.000	109	0	1	109	225	4145	4253	7096	6.98e-72	229	100
6w4b	YP_009724389	31.579	38	25	24	61	225	1631	1667	7096	1.6	20.8	100
6w4b	YP_009724389	31.579	38	25	140	177	225	1631	1667	7096	1.6	20.8	100
6w4b	YP_009724389	45.000	20	11	20	39	225	5428	5447	7096	2.8	20.0	100
6w4b	YP_009724389	45.000	20	11	136	155	225	5428	5447	7096	2.8	20.0	100
6w4b	YP_009724389	20.339	59	39	22	80	225	5152	5202	7096	9.0	18.5	100
6w4b	YP_009724389	20.339	59	39	138	196	225	5152	5202	7096	9.0	18.5	100
6w4b	YP_009725299	31.579	38	25	24	61	225	813	849	1945	1.4	20.8	34
6w4b	YP_009725299	31.579	38	25	140	177	225	813	849	1945	1.4	20.8	34
6w4b	YP_009725308	45.000	20	11	20	39	225	104	123	601	2.7	20.0	18
6w4b	YP_009725308	45.000	20	11	136	155	225	104	123	601	2.7	20.0	18
6w4b	YP_009725307	38.889	18	11	60	77	225	604	621	932	8.1	18.5	16
6w4b	YP_009725307	38.889	18	11	176	193	225	604	621	932	8.1	18.5	16
5rew	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rew	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rew	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6lvn	YP_009724390	63.380	71	21	4	69	136	1133	1203	1273	2.55e-21	80.1	100
6lvn	YP_009724390	62.857	70	21	72	136	136	1133	1202	1273	9.24e-21	78.6	100
6lvn	YP_009724390	60.563	71	23	38	103	136	1133	1203	1273	1.28e-20	78.2	100
6lvn	YP_009724390	97.143	35	1	1	35	136	1169	1203	1273	8.10e-18	70.1	100
6vxs	YP_009725299	85.922	206	21	1	206	334	207	404	1945	1.63e-110	345	100
6vxs	YP_009725299	97.110	173	5	162	334	334	201	373	1945	3.44e-110	343	100
6vxs	YP_009725299	25.243	103	63	20	120	334	471	561	1945	0.072	25.8	100
6vxs	YP_009725299	25.243	103	63	187	287	334	471	561	1945	0.072	25.8	100
6vxs	YP_009724389	85.922	206	21	1	206	334	1025	1222	7096	5.43e-110	343	100
6vxs	YP_009724389	97.110	173	5	162	334	334	1019	1191	7096	1.44e-109	342	100
6vxs	YP_009724389	23.358	137	85	166	287	334	1248	1379	7096	0.067	25.8	100
6vxs	YP_009724389	25.243	103	63	20	120	334	1289	1379	7096	0.072	25.8	100
6vxs	YP_009724389	25.000	28	21	135	162	334	5882	5909	7096	5.0	20.0	100
6vxs	YP_009724389	25.000	28	21	302	329	334	5882	5909	7096	5.0	20.0	100
6vxs	YP_009725308	25.000	28	21	135	162	334	558	585	601	5.9	19.6	17
6vxs	YP_009725308	25.000	28	21	302	329	334	558	585	601	5.9	19.6	17
5rey	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rey	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rey	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5res	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5res	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5res	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rf5	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rf5	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rf5	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5re5	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5re5	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5re5	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6vyo	YP_009724397	98.438	128	2	125	252	499	49	176	419	3.31e-87	266	100
6vyo	YP_009724397	98.438	128	2	250	377	499	49	176	419	3.31e-87	266	100
6vyo	YP_009724397	100.000	125	0	375	499	499	49	173	419	7.63e-87	265	100
6vyo	YP_009724397	98.425	127	2	1	127	499	50	176	419	1.47e-86	265	100
6vyo	YP_009724389	34.783	23	13	53	73	499	4602	4624	7096	3.3	21.2	28
6vyo	YP_009724389	34.783	23	13	178	198	499	4602	4624	7096	3.3	21.2	28
6vyo	YP_009724389	34.783	23	13	303	323	499	4602	4624	7096	3.3	21.2	28
6vyo	YP_009724389	34.783	23	13	428	448	499	4602	4624	7096	3.3	21.2	28
6vyo	YP_009724389	42.105	19	11	117	135	499	6833	6851	7096	4.5	20.8	28
6vyo	YP_009724389	42.105	19	11	242	260	499	6833	6851	7096	4.5	20.8	28
6vyo	YP_009724389	42.105	19	11	367	385	499	6833	6851	7096	4.5	20.8	28
6vyo	YP_009725311	42.105	19	11	117	135	499	35	53	298	4.0	20.8	11
6vyo	YP_009725311	42.105	19	11	242	260	499	35	53	298	4.0	20.8	11
6vyo	YP_009725311	42.105	19	11	367	385	499	35	53	298	4.0	20.8	11
6vyo	YP_009724390	35.714	28	16	109	136	499	47	72	1273	6.3	20.0	17
6vyo	YP_009724390	35.714	28	16	234	261	499	47	72	1273	6.3	20.0	17
6vyo	YP_009724390	35.714	28	16	359	386	499	47	72	1273	6.3	20.0	17
5r7z	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5r7z	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5r7z	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rez	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rez	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rez	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5ref	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5ref	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5ref	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rf3	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rf3	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rf3	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5reg	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5reg	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5reg	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfu	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfu	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfu	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6vxx	YP_009724390	86.311	1125	5	969	1944	2916	23	1147	1273	0.0	1894	100
6vxx	YP_009724390	86.311	1125	5	1941	2916	2916	23	1147	1273	0.0	1894	100
6vxx	YP_009724390	86.530	1121	2	1	972	2916	27	1147	1273	0.0	1893	100
6vxx	YP_009725307	36.842	19	12	721	739	2916	338	356	932	8.7	22.3	2
6vxx	YP_009725307	36.842	19	12	1693	1711	2916	338	356	932	8.7	22.3	2
6vxx	YP_009725307	36.842	19	12	2665	2683	2916	338	356	932	8.7	22.3	2
6vxx	YP_009724389	36.842	19	12	721	739	2916	4730	4748	7096	9.1	22.3	7
6vxx	YP_009724389	36.842	19	12	1693	1711	2916	4730	4748	7096	9.1	22.3	7
6vxx	YP_009724389	36.842	19	12	2665	2683	2916	4730	4748	7096	9.1	22.3	7
6vxx	YP_009724389	30.189	53	35	290	340	2916	4376	4428	7096	9.5	22.3	7
6vxx	YP_009724389	30.189	53	35	1262	1312	2916	4376	4428	7096	9.5	22.3	7
6vxx	YP_009724389	30.189	53	35	2234	2284	2916	4376	4428	7096	9.5	22.3	7
5rfw	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfw	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfw	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfq	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfq	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfq	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6m3m	YP_009724397	96.970	132	3	369	499	499	42	173	419	1.16e-87	267	100
6m3m	YP_009724397	96.241	133	2	242	373	499	42	172	419	1.37e-86	265	100
6m3m	YP_009724397	96.241	133	3	116	247	499	42	173	419	4.51e-86	263	100
6m3m	YP_009724397	93.798	129	3	1	124	499	48	176	419	7.69e-81	249	100
6m3m	YP_009724389	34.783	23	13	50	70	499	4602	4624	7096	3.3	21.2	21
6m3m	YP_009724389	34.783	23	13	176	196	499	4602	4624	7096	3.3	21.2	21
6m3m	YP_009724389	34.783	23	13	303	323	499	4602	4624	7096	3.3	21.2	21
6m3m	YP_009724389	34.783	23	13	428	448	499	4602	4624	7096	3.3	21.2	21
6m3m	YP_009724389	50.000	20	9	367	386	499	6833	6851	7096	5.7	20.4	21
6m3m	YP_009725311	50.000	20	9	367	386	499	35	53	298	5.2	20.4	4
5ree	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5ree	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5ree	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6w61	YP_009724389	100.000	298	0	2	299	415	6799	7096	7096	0.0	623	99
6w61	YP_009724389	85.616	146	20	271	415	415	4241	4386	7096	7.79e-81	263	99
6w61	YP_009724389	29.825	57	33	70	120	415	6153	6208	7096	2.1	21.6	99
6w61	YP_009724389	30.233	43	23	337	379	415	2895	2930	7096	6.3	20.0	99
6w61	YP_009724389	25.000	56	38	213	266	415	5493	5546	7096	7.0	19.6	99
6w61	YP_009725311	100.000	298	0	2	299	415	1	298	298	0.0	620	72
6w61	YP_009725306	92.969	128	9	288	415	415	6	133	139	3.89e-87	253	31
6w61	YP_009725309	29.825	57	33	70	120	415	228	283	527	1.7	21.6	12
6w61	YP_009724397	48.000	25	6	94	111	415	393	417	419	3.7	20.4	4
6w61	YP_009725308	25.000	56	38	213	266	415	169	222	601	4.4	20.4	13
6w61	YP_009725300	29.268	41	22	337	377	415	132	165	500	6.6	19.6	10
6w61	YP_009724396	40.000	25	14	40	64	415	8	31	121	8.0	18.9	6
5re7	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5re7	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5re7	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rel	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rel	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rel	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6vsb	YP_009724390	84.017	1170	27	946	1968	2905	16	1172	1273	0.0	1889	100
6vsb	YP_009724390	86.067	1134	8	1919	2905	2905	16	1146	1273	0.0	1888	100
6vsb	YP_009724390	83.391	1156	21	1	995	2905	27	1172	1273	0.0	1854	100
6vsb	YP_009725298	43.478	23	13	949	971	2905	439	461	638	1.2	25.0	2
6vsb	YP_009725298	43.478	23	13	1922	1944	2905	439	461	638	1.2	25.0	2
6vsb	YP_009724389	43.478	23	13	949	971	2905	619	641	7096	2.9	23.9	8
6vsb	YP_009724389	43.478	23	13	1922	1944	2905	619	641	7096	2.9	23.9	8
6vsb	YP_009724389	24.752	101	66	1246	1343	2905	4376	4469	7096	3.1	23.9	8
6vsb	YP_009724389	32.500	40	27	32	71	2905	1537	1576	7096	8.3	22.3	8
6vsb	YP_009724389	36.842	19	12	709	727	2905	4730	4748	7096	9.1	22.3	8
6vsb	YP_009724389	36.842	19	12	1682	1700	2905	4730	4748	7096	9.1	22.3	8
6vsb	YP_009724389	36.842	19	12	2655	2673	2905	4730	4748	7096	9.1	22.3	8
6vsb	YP_009725299	32.500	40	27	32	71	2905	719	758	1945	5.0	23.1	1
6vsb	YP_009725307	36.842	19	12	709	727	2905	338	356	932	8.4	22.3	2
6vsb	YP_009725307	36.842	19	12	1682	1700	2905	338	356	932	8.4	22.3	2
6vsb	YP_009725307	36.842	19	12	2655	2673	2905	338	356	932	8.4	22.3	2
5rfl	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfl	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfl	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rea	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rea	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rea	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5re9	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5re9	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5re9	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6y2e	YP_009724389	100.000	306	0	1	306	306	3264	3569	7096	0.0	649	100
6y2e	YP_009725301	100.000	306	0	1	306	306	1	306	306	0.0	640	100
6y2e	YP_009724393	29.032	31	19	74	101	306	148	178	222	3.3	20.0	9
5rev	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rev	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rev	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6m71	YP_009724389	95.726	889	0	1	851	1077	4423	5311	7096	0.0	1776	100
6m71	YP_009724389	64.835	273	49	852	1077	1077	3861	4133	7096	9.04e-89	306	100
6m71	YP_009724389	37.778	45	24	770	812	1077	5648	5690	7096	2.5	22.7	100
6m71	YP_009724389	22.917	48	37	742	789	1077	331	378	7096	2.8	22.7	100
6m71	YP_009724389	60.000	15	6	330	344	1077	6134	6148	7096	3.0	22.3	100
6m71	YP_009724389	29.508	61	24	179	237	1077	2560	2603	7096	3.7	22.3	100
6m71	YP_009724389	37.931	29	17	371	398	1077	1947	1975	7096	9.4	20.8	100
6m71	YP_009725307	95.726	889	0	1	851	1077	31	919	932	0.0	1760	79
6m71	YP_009725304	99.123	114	0	965	1077	1077	78	191	198	1.69e-73	233	10
6m71	YP_009725303	95.946	74	3	852	925	1077	2	75	83	4.01e-42	140	7
6m71	YP_009725309	25.000	68	47	330	396	1077	209	273	527	1.4	23.5	6
6m71	YP_009725298	22.917	48	37	742	789	1077	151	198	638	2.3	22.7	4
6m71	YP_009724390	36.842	19	12	280	298	1077	896	914	1273	3.0	22.3	2
6m71	YP_009725308	37.778	45	24	770	812	1077	324	366	601	3.1	22.3	4
6m71	YP_009725299	29.508	61	24	179	237	1077	1742	1785	1945	3.3	22.3	8
6m71	YP_009725299	37.931	29	17	371	398	1077	1129	1157	1945	8.5	20.8	8
6m71	YP_009724397	35.714	28	12	749	772	1077	277	302	419	7.9	20.8	2
5red	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5red	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5red	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5reo	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5reo	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5reo	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
6yb7	YP_009724389	99.673	306	0	1	305	305	3264	3569	7096	0.0	642	100
6yb7	YP_009724389	45.000	20	8	98	117	305	3095	3111	7096	5.4	19.6	100
6yb7	YP_009724389	28.571	35	21	105	139	305	1815	1845	7096	9.9	18.9	100
6yb7	YP_009725301	99.673	306	0	1	305	305	1	306	306	0.0	634	100
6yb7	YP_009724390	34.615	26	17	106	131	305	270	295	1273	2.4	20.8	9
6yb7	YP_009724393	29.032	31	19	74	101	305	148	178	222	3.3	20.0	9
6yb7	YP_009725300	38.235	34	18	84	117	305	318	348	500	4.1	20.0	11
6yb7	YP_009725299	28.571	35	21	105	139	305	997	1027	1945	8.0	19.2	11
5rfe	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5rfe	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5rfe	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5re8	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
5re8	YP_009725301	100.000	304	0	1	304	304	1	304	306	0.0	636	100
5re8	YP_009724393	29.032	31	19	74	101	304	148	178	222	3.4	20.0	9
5rfx	YP_009724389	100.000	304	0	1	304	304	3264	3567	7096	0.0	645	100
